"";"Y";"X11";"X12";"X13";"X14";"X15";"X21";"X22";"X23";"X24";"X25";"X31";"X32";"X33";"X34";"X35";"Z1";"Z2";"Z3"
"19";0;0,615642378838385;-0,480169568750843;-0,388147665555299;0,459038832502448;-1,55579769818456;0,380181272267133;0,0414932314279219;0,248224086922138;1,01021981020669;-0,861925394964214;-0,483032874950607;-0,674465879946483;-0,23241454119855;0,750402837604375;-1,15722281925431;0;1;1
"20";0;0,718080227884632;0,559869783193337;0,375155158351192;1,34954048315837;1,70843245201563;-0,162829169679822;-0,437273319116659;-0,77709741939941;-0,0303538892287923;0,677033336283162;-1,30610916220835;-1,771277019784;-1,74200259574301;-1,66440402448158;-0,797029672472325;1;1;0
"21";0;1,04418527531498;1,47341296693979;1,44189906176842;-0,375772053559547;0,0204131074737171;0,906949951237821;1,02159098674324;0,992999408004678;-0,740586739079494;-0,43893127525928;0,905536382717924;1,01386070598143;0,818989734331837;-0,448064388778066;-0,447230637587251;0;0;0
"22";1;1,02066819326162;0,644102148798921;-0,117353951056539;0,777455908410277;-0,362685554773558;1,82239802876949;1,32468332828541;0,496565767553147;1,39126739911308;0,549624186203078;2,62990854138518;1,80653530345786;1,05803446052589;1,75035906540585;1,45362021871595;0;0;1
"23";0;-0,775304822172829;-0,336435941336468;0,421133698007921;-0,12906954955532;0,570008152648653;-1,16802472876041;-0,438674564315006;0,747859400245371;-0,776084054188202;0,425428205268148;-0,888857577838102;-0,309869094866225;0,971532814007552;-0,836995427898808;0,181744303774218;0;0;0
"24";0;0,147821275949251;-0,34214407288952;-0,629887722814619;0,104548755742133;-0,4766348441842;-0,248300077216167;-0,79942100034992;-0,55129689210546;0,0852103722728581;-0,665643118147707;-1,15772255943119;-1,3918930006958;-1,80754586771707;-0,578739987734317;-1,38260264417561;0;1;1
"25";0;-1,62767639813844;0,401807390819109;-0,246034565524384;-0,648553303186177;-0,169120626025567;-1,45035772784675;0,333679787785063;-0,490613466532509;-0,139553513171896;-0,122421354417751;-1,46677324545713;0,543303545894473;-0,379924334226945;-0,146047880957113;0,0377462002943069;0;0;0
"26";1;-0,286694391921413;1,09066617797992;-0,292668539166176;0,494080440982082;0,481380240620457;-0,0659476282966759;1,35171416243343;-0,224047382804799;0,354003962965884;0,620760495801752;0,0870468841302526;1,54332433214578;-0,464756807279453;0,386011202324384;0,719987182262482;0;0;1
"27";1;0,144736283577327;1,29577937627913;-0,696660339032779;1,20514489658172;0,0430277715124425;-0,788017979299187;0,43914692314421;-1,75800331652056;-0,360038120850863;-1,07585207964234;-1,58552727335597;-0,550685867975446;-2,33968592936737;-1,5701000378886;-1,45986704675456;1;1;0
"28";0;0,202350641619412;-1,83035417460358;-1,76654774665789;1,28144963122927;0,0837184499882397;-0,375245035272599;-1,87411741666897;-1,96007323541732;0,805785263330568;0,283534408550611;-0,934578769726692;-2,1636355115492;-2,16827589658142;0,537942104032427;0,220062244066609;0;0;0
"29";0;0,40877078246154;0,524353856434886;0,245112019152413;-1,25661376045153;-0,25603868473487;-0,373708704328478;0,56019334495984;-0,272287767954544;-1,4599785801949;-0,471934236926442;-1,95096754030239;-0,297162835556842;-1,58138305783896;-2,72361859791553;-1,94122579417714;0;1;1
"30";0;-0,0876900689454253;0,830307915779744;-1,585161234629;-2,49037962048396;-1,41209561486687;-0,509073822546129;1,32943354890118;-1,69514431472632;-2,79024705968527;-1,67202454714478;-0,842232722269901;1,22724165898403;-1,92583396785714;-3,03286940839672;-2,32962825127484;0;0;0
"31";0;-1,40899806343812;0,655020636859877;-0,77177329035815;-1,64755431423155;-0,0843235942249037;-1,45057294548645;0,977316527245919;-0,820166106869537;-1,55873131003522;-0,455432949400217;-1,37098926406546;0,80556861184736;-1,06823492896539;-1,84313735477671;-1,01170515447507;0;0;0
"32";0;0,58502865073829;0,148864345479287;1,03308528902644;0,900402430319326;-0,437635397989254;-0,810907635171334;-0,234919724679155;0,0421963948729893;-0,260046476346274;-1,05394086109504;-1,71654806244477;-1,114709645328;-0,652618080140135;-1,51153848364371;-1,4093527385564;1;1;0
"33";0;0,302265733910323;-0,645877028329191;1,52088697759471;-0,468575047666654;0,919211102784565;0,251700827354114;-0,55173522608878;1,81566590823991;-0,158052833592841;0,807531633646415;0,578731373060097;-0,35921774788555;1,91661805191476;0,243637056725864;0,601089916253855;0;0;1
"34";0;-0,194028024449932;-0,73113815447889;-0,100632577217402;0,409762581880692;-0,254008201771804;-0,406957886944236;-1,69579341159665;-0,803650411658865;-0,116348688295424;-0,428216774502057;0,0232454657600677;-1,7288067921466;-1,08919020700136;-0,44049832527459;-0,644557266148115;1;0;1
"35";0;0,570104847156665;0,181191258884148;0,858317327456666;2,36906607811728;1,0577304547911;0,0901589646749956;-0,51678554393488;0,506235529003752;2,05027108817523;0,344130640499985;0,132689447469521;-0,862883999843947;0,174893206277335;1,88512947974916;-0,0637663072926064;1;1;1
"36";1;-0,0321257221412667;-0,320939969728535;1,27287800650684;0,675324293387487;0,431526265444423;-0,665921930328769;-0,912520746547715;1,54129494076706;1,10368350749173;0,547242027763256;-1,40925544543164;-1,1437942219844;1,55059330516939;0,847856622587701;0,244025831421002;1;1;0
"37";0;-0,478975279559475;1,61686250047125;0,298566956798726;-0,458738772168693;-0,927765968654915;-1,3708258950854;1,24165836281304;-0,472623146498801;-1,61545452989449;-1,62044982558587;-1,8770088140716;1,36388917075015;-0,414194933539666;-2,33402116389565;-1,95167139320946;1;0;0
"38";0;1,21927601712262;0,818330702236169;1,91122037500669;1,31722709118878;-0,883271231757538;1,11593683564287;1,07428653307868;1,81251733796833;1,14269258011547;-1,34705586755709;1,01611184789444;1,10082225696608;1,20158095417994;1,3926460824024;-1,50666900582742;0;0;0
"39";0;0,613266617379446;-0,842065733221831;0,0723600683665581;-0,470547971474891;-0,13419685722603;0,287017831826223;-0,768257452222984;0,00514010724089575;-0,221659096575092;0,0936324511670432;-0,765427526440372;-1,65932030682253;-0,922898835488979;-1,04922768389529;-1,33320618457499;0;1;0
"40";1;0,322907588798352;0,835823662828686;0,498210542530823;-0,217212549286729;-0,432715931330216;0,573146411841501;1,13117707973994;0,0574937742360931;-0,196990993450169;-0,361373783089994;0,597382938785384;1,36112804196454;-0,308599598386156;-0,0792107192605315;-0,587636932692248;0;0;0
"41";0;0,713463295494382;1,74275348958799;1,45297071942503;0,469290064406376;-0,289477203878814;-0,477284823854636;1,40207153814462;1,15255440037514;-0,376520496663608;-1,51647363270166;-1,04365674716379;1,29122462107725;0,909689771273108;-1,06056762608293;-2,87641820447579;1;1;1
"42";0;0,77327434844406;-0,668699561732248;0,494802724060989;0,302555853500494;-0,69156172041644;0,932089041291763;-0,640644893693719;0,0468150850895252;-0,115832099193335;-1,05539170043836;1,40298948684868;-1,07950126196839;-0,27618016137621;-0,283093045631457;-1,42849466277173;1;1;1
"43";0;-0,961183296403921;-0,398713017071241;-0,176221868256388;1,22743938842328;0,0823762537890121;-1,7825468652115;-1,15004767613166;-1,15880105192951;0,41662438544721;-0,368137643546314;-1,63750894843762;-1,03849760409182;-1,26924975874281;0,0158407437787183;-0,0488556619254462;1;0;0
"44";1;-0,242714115655483;-0,788035722932238;0,897038629883561;0,10758812867816;-0,610607504068448;0,301948409083634;-0,854992251638271;0,266866055830468;-0,13916322882099;-0,545993239865131;-0,195116142213212;-1,34475451081301;-0,69723960195062;-1,04719838828737;-1,74581654919674;0;1;0
"45";0;0,0147614501623779;-1,05143653635189;-0,629225949960694;-0,569998833679742;-0,955567468794952;-0,484936017005181;-1,75083380717361;-1,25286726984996;-0,915975137960588;-1,48115009691255;-1,09112135065772;-1,85571704798356;-1,50895052563964;-0,977219229030397;-1,94034020964727;0;0;0
"46";0;-0,735128508045071;0,642834197603246;-0,178146106724899;-1,90688617408268;-0,859030249189241;-0,160438621479606;0,793357679405647;-0,402175313845807;-1,59705291528479;-0,829299089214126;-0,262570277744759;0,111498483842122;-1,24374819665538;-2,33340161815248;-2,13366373375183;0;1;1
"47";0;0,157687698282282;0,235366637905915;-1,44240315734689;-0,105553410355783;-0,720429263795995;0,193873076669934;-0,549967251551544;-1,51289686107633;-0,263336832026472;-0,938965537740015;-0,193739230096659;-1,19471644972251;-2,09898246195067;-0,376030432731146;-1,04985085927216;0;0;0
"48";0;-0,488259925500039;-0,929218083040967;0,377577404695621;-0,797732365366983;-0,529650263222401;-0,348376119047079;-1,00173356491562;0,0934683898324346;-0,634186224752757;-0,577662587072631;0,0444736147116116;-0,67565895120806;0,26633942827196;0,080825564286895;-0,262833236788164;0;0;1
"49";0;0,277595043593762;1,99533727001535;0,0746542675139075;-1,1197508538277;0,714972609879408;-0,344805751036006;1,75693651105184;-0,38079187581044;-2,01929430756654;0,28557928752859;-0,579120738895225;1,10630873717606;-1,11607330400341;-3,04073493375696;-0,518285093677714;1;1;0
"50";0;0,7218794885152;0,790857601638756;-0,695379960521269;-0,573697585706517;-0,757540728078776;0,0600003781907992;0,551211565430542;-1,0728117233604;-0,847754236569047;-0,287551831460186;-0,572249730046574;0,0601807067647717;-1,27643767977047;-0,873023833272041;-0,0117673778496724;0;0;0
"51";0;-1,22694593798414;0,356749667997879;0,182477984622489;-0,596467634462111;1,12587917335198;-1,41604214137296;0,255024675706112;0,291880745906;-0,703313459432041;1,12289708721829;-2,33308122772519;-0,55437095142472;-0,444833202936833;-1,69062358517122;0,787958389378503;0;1;1
"52";0;-0,658722245664843;-1,23407085772341;-1,47418620937724;-1,34481818194883;-0,10549662302821;0,00362058759462908;-1,43616061489579;-1,35970669797871;-0,871575229597451;-0,028929616908943;0,261117208838017;-1,98250369651019;-1,32094361163444;-0,893225897139162;0,0438941226401028;0;0;0
"53";0;-0,723699878226141;1,56792521453573;0,646673205618759;1,19289568931507;1,33700233923888;-1,12718013402381;1,20261764897133;-0,0840906370764719;1,5705939072122;1,39924903754738;-1,52076546016174;0,507860978235779;-0,462046764038052;1,16537950519397;1,07102705377496;1;1;1
"54";0;-1,19253731017829;-0,611610305981208;-0,498915872635594;-0,396170996643658;0,370568882102672;-1,31664274364789;-0,927248595888387;-1,42748775895854;-0,696121937165496;-0,264547578174417;-1,43764655050741;-1,50691467272996;-1,814749397814;-0,881818964933129;-1,08209298527154;0;0;1
"55";0;0,912239547477632;0,530086516351056;0,159874638813528;0,0118783216996566;-0,985185394604976;0,868598520108621;0,83971504034545;0,0655673324011774;0,835964560974566;-0,705528978645777;0,655404153316332;0,610044838851364;-0,475166086435302;1,08743781002842;-0,613849306689885;0;0;0
"56";1;0,704218947432869;3,01768462536107;2,88596417161292;1,21196937610596;2,35761821172089;0,396384290561678;1,36866435415634;1,99605388320995;0,090525013739596;1,68307228277337;-0,0738212446700752;0,223728875814558;1,46063197798843;-1,36842642726967;0,862352749735792;1;1;0
"57";1;0,441493332304717;0,480546689544239;-0,979012268916747;0,519920373557848;0,389392802259113;0,765510924677419;0,5388316869161;-0,731962149174986;0,0200180594728263;0,650957832702351;0,917773064147236;0,187740201827749;-0,362795053562172;0,0925079847969734;0,682364128165258;0;0;1
"58";1;-0,077861442795551;-1,57973856250241;0,0144506112411189;-1,26151951048869;-0,739354913258113;0,00767105892082304;-1,21313817194452;0,540294194292974;-0,60343472555926;-0,69047299545528;-0,49781775860557;-1,34854919523348;0,602741835990974;-0,951878622340794;-0,670792196457403;0;0;0
"59";0;-0,17498781630371;1,07791549664857;1,77488254405841;0,923769541284492;-0,0436828705998037;-0,413109381638368;0,600927193603031;1,00155398545577;-0,00177561118803643;-0,396055844889148;-0,912284116820303;-0,0561285925971227;0,662154683590674;-1,11459960737374;-0,321391617999625;1;1;1
"60";1;-0,322643750506821;0,663323556565069;-0,311972287039334;-0,456258212458378;-1,09950009308653;-0,437006473357167;0,795057799734441;0,00195739842054837;-0,280639941760482;-0,964815371265804;-0,0801585193268985;1,14356632496366;0,339803084397025;-0,0921066097248935;-0,951228828875061;0;0;0
"61";0;-1,33265893085684;0,507975839957638;-0,0397825249171939;-0,0134321111333611;-0,185307801827277;-0,653626038878426;0,950557844787766;0,891207803617514;-0,0635629497461773;0,478217968183835;-1,29249474810061;-0,0458322939559044;0,696173815175865;-0,952617345651078;-0,0764245518514084;0;1;1
"62";0;0,589078348917141;0,686738452259087;-1,10032036420253;-0,139354718679778;-0,635912715146587;0,489599268248515;0,309256376016391;-1,48899323381928;-1,09538895864212;-1,25145544153738;0,1632668850438;-0,191772510124935;-2,23264230052268;-1,47798370822621;-1,47044584381811;1;1;0
"63";0;0,604935217183275;1,25749450842563;1,2881910177223;-1,00324896412032;0,149705107062494;0,408815963286936;1,17716167855115;0,788411941590336;-1,09945514444784;-0,117527034975276;0,893065970660202;0,988721594890391;0,805687011308385;-0,836668160923294;-0,291406323391117;0;0;0
"64";0;-0,833292614064549;1,0120837490102;0,478705011366134;-0,341908850739487;1,32949786103649;-1,32954514150542;-0,0692519385745783;-0,518111477847175;-1,41342624068272;0,585022045595484;-0,984208689640274;0,41106269614111;-0,474248807850814;-1,34065409036513;0,726441897193309;1;0;0
"65";0;-0,924179670371928;0,970341665674653;-0,426045389307378;1,67036313422654;0,970507119517676;-0,570891799405948;1,62486766860244;-0,0244219726048031;1,29437961865286;1,16966462513713;-0,739065321545008;1,81853411586018;-0,195517949988083;0,640865989222194;1,35934568849969;0;1;1
"66";0;-0,814137850339283;0,0891865278814137;0,695488075889776;0,39408796185765;0,905607557903687;-0,706765715284571;-0,233616505355211;0,25870655890241;0,325704142519404;1,11412120088738;-0,423190154007248;-0,268267464776772;0,45141794449195;-0,107721100478683;1,51975213842936;0;0;1
"67";1;-0,584879290840438;0,434350480009831;0,150839752311532;-0,259972098914257;2,02557197228899;-1,33283483268385;-0,64052040825114;-0,410957757592539;-0,627752376548775;1,29678099315565;-1,4673385611149;-1,10829390185197;-0,602609321833271;-0,165183895010146;1,54395243708079;1;0;1
"68";0;-0,955747108208251;-0,162317654536802;-0,376388973409662;0,180445221969528;-1,77680138441799;-0,916162304048064;0,0884873296808869;-0,534655833435346;-0,0758465706896311;-2,9060709373007;-0,570142129883812;0,401603051470369;-0,44707485387084;0,410751237846031;-3,05921773264267;0;0;0
"69";0;0,749401880403829;-0,277114461762063;0,205744591042565;0,823222478116516;-0,119052818214009;0,428250411887506;-0,884711985120856;-0,344345569663454;0,270685364129059;-1,36911732355759;-0,559115153906146;-1,84342746119852;-1,54642244124881;-0,742109609128674;-2,86108744708643;0;1;0
"70";1;-0,641043652162003;1,09818469075791;-0,75204920679604;0,69003040827826;-0,341064784557277;-1,15970932660811;0,797261557866577;-1,50785132543429;0,67145452647111;0,110082235104195;-1,41714377833988;1,4825540320242;-1,44610710944693;1,35182974220842;1,0304740123824;1;0;1
"71";0;0,932501424821473;-0,600047617811811;0,00937054015043148;-0,863698226611966;-1,44615027515888;1,5277306282079;-0,11409088529319;0,420809142163746;-1,11287191779794;-1,0257542799176;1,24901601277217;-0,579101191614792;-0,00779110887453899;-1,66557347826153;-1,27250493702543;0;1;0
"72";0;1,12201373806305;1,22906456752247;0,81703587441446;1,77244786464379;-0,0722341126003427;0,436639344898627;0,325996861635202;-0,60718209892829;-0,0402186205927971;-1,11249320401727;-0,656691593570829;-0,887585425168134;-1,49338682527952;-1,37621042514475;-2,34048448823209;1;1;1
"73";0;-0,437341050330341;-2,2309232543446;-1,44961630133476;-2,22783519858168;-0,516972873721173;-1,34605582078848;-2,42277355422488;-1,90393603227023;-2,67947932904821;-0,582763499258332;-2,17206763829704;-2,30934530888928;-2,0724279818922;-2,83714831175414;-0,654562168431316;0;0;0
"74";0;1,41059182451083;-0,127055783584251;0,0276215494316166;0,0180877002367376;-0,579320299097218;0,731544715311028;-1,00886601006294;-0,911360787715243;-0,982045176419849;-2,14561310608409;0,263511994507624;-1,57589560368204;-1,43155499265639;-2,04529665355237;-2,86870728535331;1;1;0
"75";0;0,464247641375453;1,44138050116941;0,58977418834736;1,54930152278402;-1,26710146427763;-0,587037819499412;0,519816934530032;-0,656988192556653;1,05244513638295;-2,83467964295065;-1,91458490045168;-0,124741365701002;-1,17746588357967;0,101860630303336;-3,79160800374611;1;1;0
"76";0;0,509210516063375;0,395925928819901;1,78965963911575;1,11071800638889;0,598169017637064;0,0351691795567987;0,127055445092223;0,94457401316838;0,222895535936719;0,519908594758944;-0,829643889329682;-0,866157096353323;-0,00394165667930842;-0,73763015255486;-0,13453345127161;1;1;1
"77";0;-0,775653982936388;0,772239910733133;0,058577639217974;-0,652567364963481;-1,13137901484131;-0,287102795225688;1,20090703130556;0,21127856060982;-0,494233389319997;-0,471058571304826;0,115844970650491;1,6357426556427;0,3454391432562;-0,236638487537171;0,136034001755744;0;0;1
"78";0;-0,221306763002198;-0,820382992493085;-2,51349107672165;-0,600464823650494;-0,311610587188209;-0,106500666008261;-1,63354882354273;-2,68506816594985;-1,02253859637873;-0,547150106701949;-0,196200445097494;-2,25121438558112;-3,26033862444992;-1,5753673680337;-1,02115833657657;0;0;0
"79";0;-0,203817742817287;-1,5507977453728;-1,53609362016;-0,928085670023969;0,0922256538496906;0,119637057379639;-1,22343831594922;-1,13342700789749;-0,376798194220935;0,0339148427074752;-0,587533387975246;-1,46180499822488;-1,04243156062167;-0,67495906476611;-0,465736907545937;0;1;1
"80";0;-0,210502249114828;-0,0644237036415901;-0,0909914717288406;0,0471089104261694;0,127549457152583;-1,12471905152758;-0,355444534983858;-0,563942229789979;-0,1985564605453;-0,310700061869883;-1,23703863930374;-0,141972773378118;-0,500540617975668;-0,645021112368319;0,119160322866951;1;0;0
"81";0;0,108197124793751;0,63115997170651;-2,12371771274094;-0,866552042729251;-0,255196400377749;0,319570171001964;0,997542242007826;-1,98386480726421;-0,554543052924364;-0,114270170902863;0,987668207770046;1,29163020939974;-1,9201631461279;-0,545586703739751;-0,0251138355787498;0;0;0
"82";0;1,21629203697315;0,0343908905443645;-0,627397157432545;0,155897943734687;0,826773361479166;0,979008415988394;-0,26180901388359;-1,19730789361706;0,401363352267286;0,722971674199002;0,897924714944959;-0,522994459809662;-1,57929641877156;1,04312672801999;0,400704729735422;0;0;0
"83";1;1,56935161907922;0,415619388047962;1,5543758303884;-0,14946871912912;0,31104551952783;1,58685837950441;0,782975952855321;1,72506013889416;-0,0318668621828464;0,280287719779849;0,966238624049286;0,258338080060291;1,32260422401943;-1,13793015452555;-0,421579854924193;0;1;1
"84";0;-0,487661669645284;-0,388999605402428;1,11461640376788;-1,59691282761499;0,240641737173337;-1,20028211134249;-1,01533226327797;0,329161792554032;-2,46624849130198;0,0222598701585036;-1,51036019114811;-0,819620126967793;0,0513637783485543;-2,52504728557439;0,569323920687475;1;0;0
"85";0;0,538039359972497;-0,712768183773824;-0,19308874391685;0,211698314129882;-0,763273651400606;0,685930476498234;-0,840116148536924;-0,217303991450758;-0,0923043759457374;-0,399250886635739;1,13976270603714;-1,10922396888756;-0,412017806473618;-0,920315808805189;-0,289948238412402;0;0;0
"86";0;-0,920641578634549;0,828050787335475;-0,770685526042103;-0,579112059612065;-0,867731537704064;-1,53386894268236;-0,281611255014699;-1,77008224521335;-1,68823586927284;-2,08410798350472;-0,832782103625908;-0,612664798706513;-1,69369126038126;-1,59774578405766;-2,27686750042052;1;0;0
"87";0;-0,492561376617404;0,544611385294979;-0,0316085249562903;1,05447757646385;-0,446265930483524;-1,26938802961642;0,581503922343938;-0,271580692773017;1,01980895875475;-0,641580323496974;-2,53289111964092;-0,416788756107256;-1,45563127255981;-0,118045646182726;-1,27527631325783;0;1;0
"88";0;-2,56406050971169;-1,09852410439296;1,08244741047871;0,829777388721723;1,21531620030113;-2,62903189140943;-1,04843189772657;1,07217319973076;0,403618020772835;1,22355369482659;-2,69805445656536;-1,10341516731146;0,835641026724095;0,613053391852902;0,950284049305484;0;0;0
"89";0;-0,177026377411402;1,35111159731644;-0,817264793451901;0,939087557483481;-0,482375843791701;-0,0780381054174355;1,67142040380963;-0,704280637214735;1,26083355228985;-0,667629103022466;0,222467979933096;2,10488709108154;-0,625335633576836;1,5647783430263;-0,68368140692928;0;0;1
"90";0;-0,274594427820159;0,274825521589193;-1,21045636061897;0,67104661941744;0,131873944635834;-1,57755331954125;-0,689851970232361;-1,88871468200385;0,191207324440534;-0,788336349149785;-2,66417960236969;-1,5238253134594;-2,29836784647034;-0,122747716822136;-1,88163230719188;0;0;0
"91";0;0,447915730016845;1,11735835893134;0,140270000590754;2,06689296128863;1,3496643698761;0,483449916214173;0,602890044381895;-0,574606067252811;1,64811066436364;0,748715169774524;0,318305440668606;0,414412533422677;-0,919604759349092;1,3002967525688;0,139123205943384;0;0;1
"92";0;-2,53149468930379;-0,506319921517123;-0,947926695478418;-0,161887343876161;-0,780937316218699;-2,71531831328545;-0,242891837784308;-1,89984029250392;-0,0397129306610031;-0,952491456975425;-3,14218083597943;-0,310304731227545;-2,77545232731407;-0,446230837186012;-1,01462430893161;0;0;0
"93";1;1,29513610526875;0,411445087221376;1,70148881065413;0,543646448899199;0,704140698124386;0,633945828311528;0,904909833038135;1,56166993635273;0,152894961369972;0,0933706391527312;0,0917765981606391;0,162506049024325;0,98918683900532;-0,406553003377257;-0,990593765607608;1;1;1
"94";0;0,492365277542102;1,05471899285184;0,541688250692933;-0,0126562260071124;0,612923487504689;0,978833482340614;1,16405128838483;0,910786301203722;1,13212974475425;1,1121423150129;1,39151380680057;1,02316781513901;1,0739331364595;1,42077486388789;1,50924809393845;0;0;1
"95";0;-0,51963849732922;1,51580104670457;-0,795854886888085;-0,272429277201374;-1,8188389439518;-0,680172800373373;1,28062740206056;-0,767874619770396;-0,0707589826031073;-1,36130468246167;-1,30302835641397;0,289799820914753;-0,813792557807603;-0,121069667910169;-1,15160173429816;0;0;0
"96";0;-0,742270084419754;-0,0874393400461511;-1,15982349610685;-0,981709395779764;-0,163980888362088;-1,55753023933593;-0,701605824363915;-1,78901730453886;-1,58790702713513;-1,21422511246277;-1,72987571882006;-0,612587787673406;-1,85847283474101;-1,84434821060326;-1,42376062130792;1;0;0
"97";0;0,185478883047391;0,716339355601836;-0,31820168936412;0,252670844033458;-0,47216732457175;0,4391913972322;0,100208215004487;-0,693790046533708;-0,254262536426036;-0,225256083695762;0,303719949183362;-0,736407868123385;-1,64025127748996;-1,21539066886321;-0,386875977545402;0;1;0
"98";0;-0,542442350237648;1,84664055144131;-0,416759186077833;-0,371873417529596;1,26257931320639;-0,708257558829297;1,04367787826529;-1,47135669975232;-1,57571290102631;0,772723207806356;-0,858348640252439;0,196059963481422;-2,60012541701905;-2,16720199493164;0,395180181991238;1;1;1
